"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12069","Lake","Florida","US","2020-01-22","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-23","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-24","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-25","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-26","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-27","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-28","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-29","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-30","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-01-31","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-01","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-02","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-03","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-04","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-05","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-06","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-07","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-08","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-09","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-10","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-11","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-12","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-13","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-14","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-15","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
"12069","Lake","Florida","US","2020-02-16","28.76202069","-81.7125123","0","0","NA","NA","Lake, Florida, US"
