"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12115","Sarasota","Florida","US","2020-01-22","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-23","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-24","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-25","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-26","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-27","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-28","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-29","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-30","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-01-31","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-01","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-02","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-03","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-04","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-05","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-06","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-07","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-08","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-09","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-10","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-11","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-12","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
"12115","Sarasota","Florida","US","2020-02-13","27.18546175","-82.33174248","0","0","NA","NA","Sarasota, Florida, US"
