"FIPS","County","State","Country","Date","Lat","Long","Confirmed","Deaths","Recovered","Active","Combined_Key"
"12031","Duval","Florida","US","2020-01-22","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-23","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-24","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-25","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-26","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-27","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-28","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-29","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-30","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-01-31","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-01","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-02","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-03","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-04","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-05","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-06","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-07","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-08","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-09","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-10","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-11","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-12","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-13","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-14","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-15","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-16","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-17","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-18","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-19","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-20","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-21","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-22","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-23","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-24","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-25","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-26","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-27","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-28","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-02-29","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-01","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-02","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-03","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-04","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-05","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-06","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-07","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-08","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-09","30.33225875","-81.66976468","0","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-10","30.33225875","-81.66976468","1","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-11","30.33225875","-81.66976468","1","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-12","30.33225875","-81.66976468","1","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-13","30.33225875","-81.66976468","1","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-14","30.33225875","-81.66976468","4","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-15","30.33225875","-81.66976468","4","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-16","30.33225875","-81.66976468","5","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-17","30.33225875","-81.66976468","10","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-18","30.33225875","-81.66976468","14","0","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-19","30.33225875","-81.66976468","15","1","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-20","30.33225875","-81.66976468","15","1","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-21","30.33225875","-81.66976468","25","1","NA","NA","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-22","30.33225875","-81.66976468","39","1","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-23","30.33225875","-81.66976468","50","1","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-24","30.33225875","-81.66976468","50","1","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-25","30.33225875","-81.66976468","56","3","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-26","30.33225875","-81.66976468","74","3","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-27","30.33225875","-81.66976468","90","3","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-28","30.33225875","-81.66976468","115","3","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-29","30.33225875","-81.66976468","125","3","0","0","Duval, Florida, US"
"12031","Duval","Florida","US","2020-03-30","30.33225875","-81.66976468","158","3","0","0","Duval, Florida, US"
