"FIPS","County","State","Date","Confirmed","Deaths","Recovered","Active"
"12057","Hillsborough","Florida","2020-01-22","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-23","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-24","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-25","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-26","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-27","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-28","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-29","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-30","0","0","0","0"
"12057","Hillsborough","Florida","2020-01-31","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-01","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-02","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-03","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-04","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-05","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-06","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-07","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-08","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-09","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-10","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-11","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-12","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-13","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-14","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-15","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-16","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-17","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-18","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-19","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-20","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-21","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-22","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-23","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-24","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-25","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-26","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-27","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-28","0","0","0","0"
"12057","Hillsborough","Florida","2020-02-29","0","0","0","0"
"12057","Hillsborough","Florida","2020-03-01","0","0","0","0"
"12057","Hillsborough","Florida","2020-03-02","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-03","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-04","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-05","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-06","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-07","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-08","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-09","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-10","1","0","0","0"
"12057","Hillsborough","Florida","2020-03-11","2","0","0","0"
"12057","Hillsborough","Florida","2020-03-12","2","0","0","0"
"12057","Hillsborough","Florida","2020-03-13","2","0","0","0"
"12057","Hillsborough","Florida","2020-03-14","4","0","0","0"
"12057","Hillsborough","Florida","2020-03-15","4","0","0","0"
"12057","Hillsborough","Florida","2020-03-16","5","0","0","0"
"12057","Hillsborough","Florida","2020-03-17","9","0","0","0"
"12057","Hillsborough","Florida","2020-03-18","14","0","0","0"
"12057","Hillsborough","Florida","2020-03-19","20","0","0","0"
"12057","Hillsborough","Florida","2020-03-20","42","0","0","0"
"12057","Hillsborough","Florida","2020-03-21","47","0","0","0"
"12057","Hillsborough","Florida","2020-03-22","58","0","0","0"
"12057","Hillsborough","Florida","2020-03-23","75","0","0","0"
"12057","Hillsborough","Florida","2020-03-24","91","0","0","0"
"12057","Hillsborough","Florida","2020-03-25","123","0","0","0"
"12057","Hillsborough","Florida","2020-03-26","151","1","0","0"
"12057","Hillsborough","Florida","2020-03-27","174","2","0","0"
"12057","Hillsborough","Florida","2020-03-28","206","2","0","0"
"12057","Hillsborough","Florida","2020-03-29","225","2","0","0"
"12057","Hillsborough","Florida","2020-03-30","272","2","0","0"
"12057","Hillsborough","Florida","2020-03-31","305","3","0","0"
"12057","Hillsborough","Florida","2020-04-01","362","3","0","0"
"12057","Hillsborough","Florida","2020-04-02","404","5","0","0"
"12057","Hillsborough","Florida","2020-04-03","463","5","0","0"
"12057","Hillsborough","Florida","2020-04-04","497","5","0","0"
"12057","Hillsborough","Florida","2020-04-05","536","5","0","0"
"12057","Hillsborough","Florida","2020-04-06","575","5","0","0"
"12057","Hillsborough","Florida","2020-04-07","608","7","0","0"
"12057","Hillsborough","Florida","2020-04-08","631","7","0","0"
"12057","Hillsborough","Florida","2020-04-09","657","9","0","0"
"12057","Hillsborough","Florida","2020-04-10","676","12","0","0"
"12057","Hillsborough","Florida","2020-04-11","698","15","0","0"
"12057","Hillsborough","Florida","2020-04-12","759","16","0","0"
