"FIPS","County","State","Date","Confirmed","Deaths","Recovered","Active"
"12113","Santa Rosa","Florida","2020-01-22","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-23","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-24","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-25","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-26","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-27","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-28","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-29","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-30","0","0","0","0"
"12113","Santa Rosa","Florida","2020-01-31","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-01","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-02","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-03","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-04","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-05","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-06","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-07","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-08","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-09","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-10","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-11","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-12","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-13","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-14","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-15","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-16","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-17","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-18","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-19","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-20","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-21","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-22","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-23","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-24","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-25","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-26","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-27","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-28","0","0","0","0"
"12113","Santa Rosa","Florida","2020-02-29","0","0","0","0"
"12113","Santa Rosa","Florida","2020-03-01","0","0","0","0"
"12113","Santa Rosa","Florida","2020-03-02","0","0","0","0"
"12113","Santa Rosa","Florida","2020-03-03","0","0","0","0"
"12113","Santa Rosa","Florida","2020-03-04","0","0","0","0"
"12113","Santa Rosa","Florida","2020-03-05","1","0","0","0"
"12113","Santa Rosa","Florida","2020-03-06","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-07","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-08","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-09","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-10","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-11","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-12","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-13","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-14","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-15","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-16","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-17","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-18","1","1","0","0"
"12113","Santa Rosa","Florida","2020-03-19","2","1","0","0"
"12113","Santa Rosa","Florida","2020-03-20","3","1","0","0"
"12113","Santa Rosa","Florida","2020-03-21","3","1","0","0"
"12113","Santa Rosa","Florida","2020-03-22","4","1","0","0"
"12113","Santa Rosa","Florida","2020-03-23","4","1","0","0"
"12113","Santa Rosa","Florida","2020-03-24","4","1","0","0"
"12113","Santa Rosa","Florida","2020-03-25","8","1","0","0"
"12113","Santa Rosa","Florida","2020-03-26","12","1","0","0"
"12113","Santa Rosa","Florida","2020-03-27","13","1","0","0"
"12113","Santa Rosa","Florida","2020-03-28","16","1","0","0"
"12113","Santa Rosa","Florida","2020-03-29","20","1","0","0"
"12113","Santa Rosa","Florida","2020-03-30","36","2","0","0"
"12113","Santa Rosa","Florida","2020-03-31","44","2","0","0"
"12113","Santa Rosa","Florida","2020-04-01","46","2","0","0"
"12113","Santa Rosa","Florida","2020-04-02","47","2","0","0"
"12113","Santa Rosa","Florida","2020-04-03","48","2","0","0"
"12113","Santa Rosa","Florida","2020-04-04","50","2","0","0"
"12113","Santa Rosa","Florida","2020-04-05","55","2","0","0"
"12113","Santa Rosa","Florida","2020-04-06","64","2","0","0"
"12113","Santa Rosa","Florida","2020-04-07","66","2","0","0"
"12113","Santa Rosa","Florida","2020-04-08","70","2","0","0"
"12113","Santa Rosa","Florida","2020-04-09","96","2","0","0"
"12113","Santa Rosa","Florida","2020-04-10","105","3","0","0"
"12113","Santa Rosa","Florida","2020-04-11","106","3","0","0"
"12113","Santa Rosa","Florida","2020-04-12","109","4","0","0"
